 name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar cov_m_s cov_m_c cov_s_c set ra dec biascor l b survey zCMB_A2
105 04D4ju 0.470398 0.472 0.0 23.758954 0.088446 0.448213 0.2237559999999999 0.153474 0.034825 9.239 0.177 0.001705 0.000505 -8.8e-05 1 334.2613580000001 -17.332814000000006 0.001586 0.7001175135597109 -0.9270024603803366 SNLS 0.470398
106 04D4jw 0.958871 0.961 0.0 24.773087 0.1253369999999999 -0.701676 0.393737 -0.199987 0.064323 11.226 0.1005 0.008819 -0.002887 0.005528 1 334.3287200000001 -17.665495 -0.027354 0.6918425553724891 -0.93022849547569 SNLS 0.958871
107 04D4jy 0.927909 0.93 0.0 24.759723 0.121275 0.086232 0.4522489999999999 -0.114189 0.069432 8.357000000000001 1.803 0.010352 -0.002804 0.006606 1 333.464902 -17.404895 -0.0242259999999999 0.6899003400337489 -0.915195917533016 SNLS 0.927909
108 05D1az 0.8405219999999999 0.8420000000000001 0.0 24.254281 0.101288 1.861994 0.369253 -0.013003 0.059913 8.631 0.6335 0.008417 -0.000258 0.004794 1 36.302108 -4.602335 -0.015453 2.999527826904836 -1.0169020740211885 SNLS 0.8405219999999999
109 05D1cb 0.630699 0.632 0.0 23.700974 0.091576 -0.246796 0.203901 0.001443 0.042662 10.111 0.0795 0.001298 0.000761 0.0003259999999999 1 36.737733 -4.117567 -0.0006799999999999 2.9993684409288086 -1.0055420349077198 SNLS 0.630699
110 05D1cc 0.562751 0.564 0.0 23.506645 0.0903289999999999 -0.148276 0.154372 -0.009066 0.0316759999999999 9.316 0.2025 0.001987 0.000588 0.001257 1 36.629866 -4.1648010000000015 0.001197 2.9978050514922736 -1.007414540988001 SNLS 0.562751
111 05D1ck 0.615698 0.617 0.0 24.070744 0.092238 -0.094687 0.233678 0.108958 0.039039 9.724 0.172 0.003486 0.000421 0.000648 1 36.10354 -4.7128 -0.000137 2.9971250229068898 -1.0206518782909502 SNLS 0.615698
112 05D1cl 0.828528 0.83 0.0 24.361588 0.100853 2.292412 0.34433 -0.067245 0.0576159999999999 8.42 0.4745 0.0066989999999999 -0.000644 0.000415 1 36.273563 -4.220818 -0.014312 2.9903762007956183 -1.0122933348617251 SNLS 0.828528
113 05D1dn 0.5647409999999999 0.5660000000000001 0.0 23.285141 0.089709 1.229575 0.223354 -0.0212389999999999 0.035307 10.234 0.047 0.001941 0.000385 5.7e-05 1 36.11104 -4.991558 0.0011619999999999 3.003598742794252 -1.024158752541688 SNLS 0.5647409999999999
114 05D1dx 0.578745 0.58 0.0 23.27859500000001 0.0893429999999999 0.6507229999999999 0.122195 -0.045401 0.030716 9.416 0.113 0.000665 0.0004059999999999 -9.3e-05 1 36.945791 -4.03249 0.0008869999999999 3.0024915369605925 -1.0020049966483502 SNLS 0.578745
115 05D1ee 0.557743 0.5589999999999999 0.0 23.522028 0.090291 -0.594306 0.18803 0.000429 0.0354089999999999 10.973 0.0875 0.002253 0.00047 0.000277 1 36.194786 -4.000485 0.0012779999999999 2.9836267663044347 -1.0103346569027305 SNLS 0.557743
116 05D1em 0.864497 0.866 0.0 24.277329 0.102986 0.231091 0.291511 -0.141676 0.059074 11.043 0.047 0.0042049999999999 -0.000974 0.002038 1 36.02301 -4.939906 -0.0177979999999999 3.000254432076891 -1.0245265291383103 SNLS 0.864497
117 05D1eo 0.735608 0.737 0.0 24.300208 0.096764 -1.464408 0.301676 -0.051696 0.066321 11.125 0.177 0.0042159999999999 -5.5e-05 0.00173 1 36.346421 -4.642671 -0.006514 3.0015125601698864 -1.016902947699167 SNLS 0.735608
118 05D1er 0.858507 0.86 0.0 24.622355 0.106173 0.414445 0.4466029999999999 0.075253 0.074018 10.379 0.148 0.008246 -0.001372 0.006513 1 36.422736 -4.004535 -0.017205 2.9892803558357355 -1.0077487252762292 SNLS 0.858507
119 05D1hk 0.261984 0.263 0.0 21.189797 0.08739 1.380255 0.120042 -0.010342 0.026024 8.93 0.147 0.001239 0.000684 8.9e-05 1 36.163234 -4.634253 -0.001286 2.996835540838213 -1.0189387911433434 SNLS 0.261984
120 05D1hm 0.585743 0.5870000000000001 0.0 24.087789 0.092677 1.097063 0.289914 0.147914 0.041531 9.854 0.177 0.00513 0.000692 0.002491 1 36.942572 -4.717286 0.000726 3.0175876453021884 -1.0108171071547536 SNLS 0.585743
121 05D1if 0.76158 0.763 0.0 24.040031 0.096723 0.177122 0.251313 -0.05695 0.052854 6.0 5.0 0.004989 3.2e-05 0.000149 1 36.123871 -4.570338 -0.008477 2.994440188514795 -1.0185708960810451 SNLS 0.76158
122 05D1ix 0.4888 0.49 0.0 22.868484 0.08839 0.545038 0.136698 -0.068405 0.026726 7.466 0.7095 0.001361 0.0005009999999999 0.000322 1 36.083196 -4.6700040000000005 0.001678 2.9956645750252204 -1.0203358912986575 SNLS 0.4888
123 05D1iz 0.858516 0.86 0.0 24.427101 0.11645 1.158479 0.703275 -0.136633 0.080484 8.911 0.772 0.0289399999999999 -0.000321 0.024497 1 36.553202 -4.77337 -0.017206 3.0094769316706635 -1.01614840100111 SNLS 0.858516
124 05D1ke 0.688656 0.69 0.0 23.604428 0.092298 0.2277699999999999 0.256664 -0.107541 0.049745 8.851 0.3325 0.001533 0.00049 0.0012619999999999 1 36.692882 -4.862496 -0.003469 3.014864387696774 -1.0156343496649884 SNLS 0.688656
125 05D1kl 0.558743 0.56 0.0 24.148746 0.092898 0.658004 0.296028 0.133007 0.040958 8.425 0.2825 0.004633 0.000591 0.001157 1 36.139745 -4.31896 0.0012619999999999 2.989255673645102 -1.0151231170284256 SNLS 0.558743
126 05D2ab 0.324532 0.3229999999999999 0.0 21.993375 0.086121 -0.146918 0.085037 -0.039628 0.022341 10.098 0.08 0.000439 0.0005 0.0002529999999999 1 150.461859 2.106329 -0.00063 4.139933898422116 0.7390101152771213 SNLS 0.324532
127 05D2ac 0.480704 0.479 0.0 22.671051 0.087736 1.123507 0.112202 -0.054059 0.024921 11.153 0.0585 0.000532 0.000434 -6e-05 1 149.746812 2.489504 0.001646 4.122833863937542 0.7327204313534945 SNLS 0.480704
128 05D2ah 0.185371 0.184 0.0 20.758955 0.085522 -0.075113 0.047645 0.001222 0.024163 9.21 0.0145 -3.6e-05 0.000578 -0.000147 1 150.3697 1.862732 -0.000379 4.1433223880759575 0.7352199281502783 SNLS 0.185371
129 05D2ay 0.922221 0.92 0.0 24.664061 0.117413 -0.4338729999999999 0.621851 0.026835 0.094498 10.277 0.1285 0.019311 -0.001771 0.020299 1 150.284664 2.130321 -0.023645 4.137038651927721 0.7367434637299055 SNLS 0.922221
130 05D2bt 0.681942 0.68 0.0 23.499419 0.094158 0.54088 0.25811 -0.150704 0.049795 6.0 5.0 0.004768 0.000667 0.001993 1 150.417683 2.566161 -0.00309 4.130475063073595 0.7430480091489148 SNLS 0.681942
131 05D2bv 0.475707 0.474 0.0 22.715329 0.087947 -0.007188 0.12394 -0.104 0.025243 8.838 0.111 0.000953 0.000468 0.0001409999999999 1 150.57083 2.2406 0.00162 4.1388579335083 0.7419209723678359 SNLS 0.475707
132 05D2bw 0.92221 0.92 0.0 24.380224 0.117626 -0.310684 0.4752399999999999 -0.1384099999999999 0.063435 9.144 0.54 0.017426 -0.001715 0.00483 1 149.627324 2.536402 -0.023644 4.1203243716911295 0.7314847166676984 SNLS 0.92221
133 05D2by 0.893183 0.8909999999999999 0.0 24.576 0.106138 1.324338 0.4931569999999999 -0.027739 0.063064 9.413 0.08 0.005631 -0.001354 0.00549 1 150.116802 2.521539 -0.020683 4.1272286471170565 0.7383163268319534 SNLS 0.893183
134 05D2cb 0.428646 0.4270000000000001 0.0 23.396803 0.089103 0.9005989999999999 0.192193 0.158626 0.02935 9.534 0.078 0.002559 0.000614 0.000483 1 149.852419 2.3281810000000003 0.00114 4.12735682751829 0.7326037162134041 SNLS 0.428646
135 05D2ci 0.6318819999999999 0.63 0.0 23.605938 0.097524 -0.930861 0.247161 0.0784909999999999 0.066536 10.977 0.159 0.00658 0.001055 0.000528 1 150.008506 2.215852 -0.000726 4.131627948790607 0.7336903130085735 SNLS 0.6318819999999999
136 05D2ck 0.69996 0.698 0.0 24.456174 0.097048 -2.641811 0.4709239999999999 0.005752 0.069715 10.941 0.095 0.005422 2.4e-05 0.004893 1 150.18833899999996 2.572851 -0.00414 4.127212815549548 0.7398518105493561 SNLS 0.69996
137 05D2ct 0.736007 0.7340000000000001 0.0 24.383943 0.104933 0.319916 0.4665149999999999 0.09884 0.070358 9.761 0.0685 0.0173229999999999 0.000175 0.004772 1 150.425759 2.123794 -0.006543 4.139101996353462 0.7386767185946133 SNLS 0.736007
138 05D2dt 0.575823 0.574 0.0 23.652601 0.091807 0.172239 0.270654 0.033631 0.036182 10.244000000000002 0.096 0.005164 0.000561 0.001756 1 150.34969099999995 1.857741 0.000949 4.14314199745785 0.7348859965773998 SNLS 0.575823
139 05D2dw 0.418633 0.417 0.0 22.46895 0.0876919999999999 1.143228 0.1645609999999999 -0.01334 0.024927 8.815 0.196 0.001889 0.000513 0.000439 1 149.633623 2.032241 0.0009939999999999 4.13005147149617 0.7265041427399772 SNLS 0.418633
140 05D2dy 0.511746 0.51 0.0 22.907226 0.088554 1.2375969999999998 0.220903 -0.117279 0.0288709999999999 7.737999999999999 0.8285 -0.000165 0.0004769999999999 -0.000225 1 150.242076 2.1831 0.001684 4.135443679550647 0.7366754256750477 SNLS 0.511746
141 05D2eb 0.535771 0.534 0.0 22.991731 0.0912559999999999 0.880642 0.270825 -0.055537 0.031684 8.676 0.3275 0.005378 0.0006 0.0017289999999999 1 150.060683 2.407438 0.001545 4.1286616249673616 0.7363674408478379 SNLS 0.535771
142 05D2ec 0.641893 0.64 0.0 23.677878 0.093291 -0.210581 0.215173 -0.103447 0.053736 9.997 0.0565 0.0018449999999999 0.000768 0.00066 1 149.859101 2.013626 -0.001133 4.133460364575163 0.7295203419869329 SNLS 0.641893
143 05D2fq 0.734996 0.733 0.0 24.000974 0.095665 0.836161 0.314847 -0.075547 0.057981 10.875 0.1345 0.004611 4.4e-05 0.001465 1 149.785425 2.602 -0.00647 4.121190776811623 0.7343993453144642 SNLS 0.734996
144 05D2hc 0.35156 0.35 0.0 22.684908 0.086351 -0.674399 0.164303 0.037449 0.024663 10.977 0.092 0.000727 0.000513 0.000393 1 150.019137 1.886025 -0.0001699999999999 4.138070679865346 0.7304950505933255 SNLS 0.35156
145 05D2he 0.6098600000000001 0.608 0.0 23.927615 0.091831 0.1489059999999999 0.374618 0.064417 0.041705 9.418 0.185 0.004461 0.000444 0.003088 1 150.360462 2.317729 5.400000000000001e-05 4.1344808152688 0.7397211828943449 SNLS 0.6098600000000001
146 05D2ie 0.349557 0.348 0.0 22.228291 0.086821 -0.089736 0.13893 -0.074922 0.026093 9.287 0.0525 0.001147 0.000521 8.4e-05 1 150.26206100000005 2.658085 -0.000206 4.126570697609728 0.7417598471229573 SNLS 0.349557
147 05D2le 0.701969 0.7 0.0 23.957522 0.095463 0.509414 0.310934 -0.013323 0.05132 8.033 0.69 0.006011 0.000584 0.002134 1 150.47865 2.092912 -0.004263 4.140422482571479 0.7391111151537673 SNLS 0.701969
148 05D2mp 0.355261 0.3537 0.0 22.387222 0.088265 1.277236 0.186565 0.013757 0.025069 8.657 0.1825 0.003271 0.000615 0.0010539999999999 1 149.785962 2.2040040000000003 -0.000104 4.1288343244310575 0.7304056468429697 SNLS 0.355261
149 05D2my 0.98328 0.981 0.0 24.666688 0.114718 1.176787 0.467667 -0.035549 0.05901 10.595 0.1235 0.005424 -0.001626 0.005994 1 149.63104199999995 2.491221 -0.0297459999999999 4.121242010364597 0.7310853205328761 SNLS 0.98328
150 05D2nn 0.872152 0.87 0.0 24.42659200000001 0.119167 -0.742621 0.582209 -0.196303 0.058288 6.0 5.0 0.0289709999999999 -0.001056 0.004337 1 149.707296 2.710264 -0.018561 4.118052842748326 0.7343660200054101 SNLS 0.872152
151 05D2nt 0.75903 0.757 0.0 24.106956 0.09556 1.512514 0.307273 -0.013177 0.052036 9.054 0.355 0.004089 0.000292 0.0020469999999999 1 150.24262 2.37273 -0.008276 4.131809553505823 0.7386043600876839 SNLS 0.75903
152 05D2ob 0.92622 0.924 0.0 24.811277 0.1110559999999999 1.1390280000000002 0.6463869999999999 0.056398 0.068017 8.557 0.374 0.016996 -0.0006889999999999 0.0181729999999999 1 149.753025 1.848985 -0.024054 4.135152705366506 0.7263447110609658 SNLS 0.92622
153 05D3ax 0.643642 0.643 0.0 23.6153 0.098759 0.590653 0.420502 -0.062996 0.0647399999999999 8.442 0.39 0.014684 0.000892 0.003944 1 214.823263 52.687519 -0.001207 1.680212400375476 1.0411474221103212 SNLS 0.643642
154 05D3cf 0.4195689999999999 0.419 0.0 22.938058 0.087595 -0.257956 0.174221 0.008142 0.027406 9.609 0.138 0.001282 0.000531 0.000174 1 214.222462 52.345054 0.001008 1.6820175629873635 1.0498436297100502 SNLS 0.4195689999999999
155 05D3ci 0.515587 0.515 0.0 23.62109 0.106833 2.120426 0.582068 0.166871 0.044764 10.011 0.0645 0.032691 0.00165 0.008402 1 215.450443 52.44528100000001 0.0016719999999999 1.66483593063551 1.0398585894131198 SNLS 0.515587
156 05D3cq 0.8907290000000001 0.89 0.0 24.223935 0.103551 -0.725251 0.457209 -0.206887 0.051676 8.876 0.27 0.008303 -0.000589 0.002912 1 214.692345 53.132138 -0.020434 1.6922729262310656 1.0361801109766404 SNLS 0.8907290000000001
157 05D3cx 0.805696 0.805 0.0 23.903235 0.09721 0.668773 0.463263 -0.161241 0.049141 9.839 0.189 0.00734 -6.500000000000001e-05 -9.1e-05 1 215.277259 52.750509 -0.012212 1.6745631695112828 1.0371420844869583 SNLS 0.805696
158 05D3dd 0.4805680000000001 0.48 0.0 22.948758 0.088055 -0.207015 0.126228 -0.029175 0.024904 11.222 0.097 0.0011539999999999 0.000437 0.000153 1 215.626867 52.606794 0.001646 1.6658681261815902 1.0365147599967537 SNLS 0.4805680000000001
159 05D3dh 0.800697 0.8 0.0 24.207672 0.098997 0.087341 0.2747949999999999 0.120557 0.065251 6.0 5.0 0.003093 -0.000175 0.001892 1 215.210013 52.66271800000001 -0.011766 1.673593502645356 1.0387578884310584 SNLS 0.800697
160 05D3gp 0.580604 0.58 0.0 23.516572 0.09835 -0.4579819999999999 0.3981389999999999 -0.061699 0.047651 9.015 0.185 0.013406 0.000744 0.005159 1 215.676316 52.724688 0.000846 1.6678390598293655 1.034644640697142 SNLS 0.580604
161 05D3gv 0.7156520000000001 0.715 0.0 23.992197 0.096706 -0.806348 0.294016 -0.064355 0.064403 10.726 0.113 0.004217 7.7e-05 0.000651 1 215.246894 53.178877 -0.005137 1.6847424458975602 1.031762187605706 SNLS 0.7156520000000001
162 05D3ha 0.8056949999999999 0.805 0.0 24.393736 0.106396 -0.185837 0.394181 0.089062 0.066152 11.164 0.159 0.015028 0.000169 0.007456 1 215.210132 52.834036 -0.012212 1.6775091109954128 1.0365263120287211 SNLS 0.8056949999999999
163 05D3hh 0.766684 0.7659999999999999 0.0 24.298577 0.103932 0.502459 0.423441 -0.002723 0.06552 10.4 0.1605 0.015208 -5.7e-05 0.00469 1 214.792304 52.959332 -0.0088849999999999 1.6868456264537994 1.0377833885141137 SNLS 0.766684
164 05D3hs 0.6646380000000001 0.664 0.0 23.512551 0.094448 0.557724 0.208037 -0.175195 0.050254 9.004 0.13 0.003636 0.000711 0.001266 1 215.306502 52.903809 -0.00218 1.6776106088720162 1.0349416573832515 SNLS 0.6646380000000001
165 05D3ht 0.901736 0.901 0.0 24.408439 0.111342 0.902173 0.388812 -0.154347 0.059355 9.661 0.136 0.013705 -0.001042 0.003609 1 214.477921 53.167585 -0.021554 1.6964204650390924 1.0371608463955342 SNLS 0.901736
166 05D3jb 0.7456649999999999 0.745 0.0 23.919586 0.094967 0.939225 0.2324070000000001 -0.063082 0.052368 10.470999999999998 0.0465 0.003101 0.000155 -4.3e-05 1 215.541655 52.87813000000001 -0.007252 1.67342030809805 1.0336207010585177 SNLS 0.7456649999999999
167 05D3jh 0.71868 0.718 0.0 23.72368 0.094949 -0.6140329999999999 0.183743 -0.137754 0.051663 10.815 0.1385 0.002357 0.000408 0.000437 1 214.355768 52.618765 -0.005338 1.6860859168609104 1.045294292356112 SNLS 0.71868
168 05D3jk 0.73669 0.736 0.0 23.691578 0.093659 0.773664 0.180437 -0.131975 0.047852 9.457 0.3105 0.001352 0.000268 -0.000342 1 214.197729 52.592488 -0.006592 1.6880367945612145 1.0467298883724818 SNLS 0.73669
169 05D3jq 0.5796 0.579 0.0 23.295137 0.08931 1.48851 0.207857 0.0019379999999999 0.028752 8.832 0.4195 0.000453 0.0004349999999999 -0.000168 1 215.439338 53.029918 0.000868 1.6784397475900492 1.0323698430817705 SNLS 0.5796
170 05D3jr 0.370531 0.37 0.0 22.62937 0.086626 -0.892539 0.121406 0.04904 0.023221 8.008 0.833 -0.000261 0.000489 -0.000197 1 214.869783 52.864848 0.000173 1.6835039320788048 1.0384937321733645 SNLS 0.370531
171 05D3km 0.96074 0.96 0.0 24.718789 0.112338 0.377544 0.314425 -0.159049 0.05135 6.0 5.0 0.005953 -0.0014199999999999 0.0021739999999999 1 215.65948 53.066999 -0.02754 1.6759371171461157 1.0303447305433049 SNLS 0.96074
172 05D3kp 0.8507290000000001 0.85 0.0 24.140236 0.098855 1.278161 0.234665 -0.144534 0.049809 10.62 0.1265 0.0020989999999999 -0.0004059999999999 0.0004349999999999 1 215.012268 52.270827 -0.016442 1.667637670800984 1.0452521867492577 SNLS 0.8507290000000001
173 05D3kt 0.64864 0.648 0.0 23.974975 0.092708 -0.4497890000000001 0.196487 0.056579 0.049995 9.138 0.1745 0.001847 0.0007 0.0004379999999999 1 214.973834 52.742986 -0.001425 1.6791115001395096 1.0393694460077534 SNLS 0.64864
174 05D3kx 0.219462 0.219 0.0 20.852122 0.085341 0.698942 0.062624 -0.039907 0.0240419999999999 10.63 0.0675 4.1e-05 0.000531 -0.000223 1 215.458413 53.13711899999999 -0.001103 1.6805754979326395 1.0308407341856416 SNLS 0.219462
175 05D3la 0.936755 0.936 0.0 24.494384 0.1086859999999999 -0.191832 0.301264 -0.103022 0.052953 9.599 0.104 0.006717 -0.001169 0.000188 1 215.355908 52.357973 -0.025126 1.6642709887932994 1.0416624217577937 SNLS 0.936755
176 05D3lb 0.6476390000000001 0.647 0.0 23.898505 0.09193 0.310288 0.183447 0.032706 0.050872 8.931000000000003 0.23 0.001308 0.0006389999999999 7.4e-05 1 214.382325 53.167928 -0.001381 1.6979337997989243 1.0377999975259828 SNLS 0.6476390000000001
177 05D3lc 0.461564 0.461 0.0 22.975035 0.087413 -0.747912 0.107943 -0.046199 0.024734 10.777 0.054 0.000239 0.00044 -7.4e-05 1 215.595501 52.478865 0.001517 1.6633770115545945 1.0383834687538758 SNLS 0.461564
178 05D3lr 0.600603 0.6 0.0 23.845284 0.094433 0.178065 0.345707 0.105799 0.04074 10.873 0.051 0.008341 0.000443 0.001105 1 215.55059 53.184275 0.000334 1.6802419108933648 1.0295844177776392 SNLS 0.600603
179 05D3mh 0.670654 0.67 0.0 24.064257 0.095777 0.57067 0.4736829999999999 0.054159 0.055451 10.078 0.2765 0.008103 0.000604 0.003585 1 214.749304 52.66756 -0.002485 1.6809251706521533 1.0419248197841984 SNLS 0.670654
180 05D3mn 0.760698 0.76 0.0 24.031872 0.094664 -0.119797 0.292142 -0.0413399999999999 0.051904 10.432 0.1145 0.002082 3.8e-05 0.00155 1 214.688507 52.323145 -0.008408 1.6740005083779854 1.0468692753084476 SNLS 0.760698
181 05D3mq 0.246492 0.246 0.0 21.50567 0.0862059999999999 -0.683772 0.170341 -0.000463 0.025963 10.723 0.0765 0.001499 0.000614 0.00062 1 214.751783 52.38512 -0.001297 1.674419740256104 1.0456119329410556 SNLS 0.246492
182 05D3mx 0.4705729999999999 0.47 0.0 23.023421 0.0887039999999999 -1.6684009999999998 0.1558109999999999 -0.078211 0.0322649999999999 10.788 0.066 0.0012519999999999 0.00053 0.000295 1 215.537919 52.219179 0.0015869999999999 1.6581860166884963 1.0421278166400991 SNLS 0.4705729999999999
183 05D3ne 0.169455 0.1689999999999999 0.0 20.293205 0.088415 -1.463743 0.193091 -0.143152 0.030099 11.133 0.1625 0.003303 0.000919 0.001615 1 215.262445 52.495438 0.000182 1.668921753030403 1.0405561607605711 SNLS 0.169455
184 05D4af 0.497379 0.499 0.0 23.102539 0.088758 0.144823 0.232835 -0.025937 0.031365 8.986 0.0885 0.002149 0.000489 -0.000459 1 334.138087 -18.004923 0.001695 0.6806786939414662 -0.9294764487882476 SNLS 0.497379
185 05D4ag 0.638234 0.64 0.0 23.888138 0.097915 0.488591 0.478357 0.0964059999999999 0.06121 8.381 0.3925 0.015311 0.001354 0.009242 1 333.447603 -18.165265 -0.00098 0.6694300124207371 -0.919822597435806 SNLS 0.638234
186 05D4av 0.507371 0.509 0.0 23.559122 0.089015 0.884552 0.179518 0.167894 0.0308649999999999 10.285 0.1175 0.001276 0.000572 0.000241 1 333.543931 -17.911944000000005 0.001693 0.6771855050656087 -0.9197028908808552 SNLS 0.507371
187 05D4be 0.535327 0.537 0.0 22.871803 0.0887299999999999 0.907857 0.131158 -0.145357 0.0285899999999999 9.44 0.1355 0.0007769999999999 0.000448 0.000106 1 334.2224490000001 -17.236099 0.001549 0.7023045784450974 -0.9257600379914752 SNLS 0.535327
188 05D4bf 0.5872850000000001 0.589 0.0 23.613598 0.0914519999999999 0.086435 0.236262 -0.005707 0.041163 10.23 0.084 0.00298 0.000561 0.0024879999999999 1 334.109775 -18.232067 0.0006889999999999 0.6742161340228472 -0.930481126105264 SNLS 0.5872850000000001
189 05D4bi 0.773081 0.775 0.0 24.049363 0.0988049999999999 1.040135 0.389928 -0.140416 0.065557 9.109 0.218 0.006305 -0.000536 0.001338 1 333.985626 -17.98607 -0.009405 0.6796435041891535 -0.9270009118656096 SNLS 0.773081
190 05D4bj 0.699166 0.701 0.0 24.107325 0.094894 0.169319 0.296571 0.059883 0.0574919999999999 9.265 0.0965 0.004875 0.000416 0.001393 1 333.748598 -18.133404 -0.004091 0.6732780847237456 -0.9242749871279652 SNLS 0.699166
191 05D4bm 0.370511 0.3720000000000001 0.0 22.212225 0.086476 0.253822 0.070247 -0.065948 0.022602 9.047 0.077 0.000412 0.000472 0.0001 1 334.269213 -17.677623 0.000172 0.6908964515145037 -0.9293894479387051 SNLS 0.370511
192 05D4cn 0.761089 0.763 0.0 24.081977 0.09585 1.0429959999999998 0.245294 -0.017217 0.0579789999999999 10.461 0.3055 0.002415 -0.0001419999999999 0.000522 1 333.381059 -17.288845000000002 -0.008439 0.692109899406034 -0.9131382173076448 SNLS 0.761089
193 05D4cq 0.6991689999999999 0.701 0.0 23.733171 0.094016 0.6881689999999999 0.268968 -0.12201 0.055575 10.554 0.1595 0.002667 0.0001629999999999 0.0009449999999999 1 333.540209 -18.226713 -0.004091 0.6686924577888329 -0.9216415386190429 SNLS 0.6991689999999999
194 05D4cs 0.78806 0.79 0.0 23.975847 0.096033 1.395798 0.212281 -0.1092839999999999 0.05006 8.98 0.6325 0.001925 -0.0001199999999999 -6e-06 1 334.324243 -17.88015 -0.0106629999999999 0.6859706398328176 -0.9315504718335852 SNLS 0.78806
195 05D4cw 0.373513 0.375 0.0 22.144613 0.086768 -0.8330930000000001 0.104207 -0.129299 0.025202 10.503 0.0725 0.0003129999999999 0.000522 -0.00015 1 333.708668 -17.738765 0.000227 0.6834917667685798 -0.9211339966112324 SNLS 0.373513
196 05D4dt 0.405478 0.407 0.0 22.801779 0.086962 -0.988887 0.107135 -0.047526 0.024506 10.429 0.115 0.000412 0.000478 -6e-05 1 333.6076950000001 -17.671111 0.000785 0.6842742058244046 -0.9191369627419422 SNLS 0.405478
197 05D4dw 0.852994 0.855 0.0 24.43276 0.101921 0.333205 0.339532 -0.008102 0.062133 9.994 0.1795 0.0036 -0.000796 0.003835 1 334.232825 -18.051461 -0.016663 0.6803760006821379 -0.9312368981408684 SNLS 0.852994
198 05D4dy 0.808048 0.81 0.0 24.608413 0.101592 -0.414682 0.390111 -0.126427 0.065808 8.321 0.1705 0.003358 -0.000904 0.004516 1 333.875495 -18.215502 -0.012423 0.6723232526038337 -0.926755180824328 SNLS 0.808048
199 05D4ef 0.603272 0.605 0.0 23.829442 0.092267 -1.558373 0.210171 -0.066074 0.036937 10.437 0.131 0.002444 0.000229 -0.000274 1 333.497104 -18.21234500000001 0.000256 0.6686535185011121 -0.9208845754265236 SNLS 0.603272
200 05D4ej 0.58329 0.585 0.0 23.712643 0.090793 0.226659 0.175164 -0.025602 0.036104 10.133 0.156 0.002198 0.000457 0.000193 1 333.968823 -18.195719 0.000784 0.6737923461394566 -0.9280730446538722 SNLS 0.58329
201 05D4ek 0.534335 0.536 0.0 23.294733 0.090128 0.262525 0.17794 0.069733 0.031743 10.855 0.1075 0.002475 0.000552 0.000778 1 334.114653 -17.736316 0.001558 0.6877128172425869 -0.9273857042813411 SNLS 0.534335
202 05D4ev 0.72014 0.722 0.0 24.235443 0.098164 -1.101731 0.288537 -0.0274459999999999 0.063891 10.883 0.0615 0.006384 0.000169 0.001662 1 333.376765 -17.700785 -0.005436 0.6811402700216154 -0.9157628051232826 SNLS 0.72014
203 05D4ff 0.400485 0.402 0.0 22.587347 0.087548 -0.725286 0.122213 -0.0046619999999999 0.0259079999999999 10.543 0.1785 0.001152 0.000551 0.00025 1 334.083998 -18.042557 0.0007019999999999 0.679108738565708 -0.9288810898726164 SNLS 0.400485
204 05D4fg 0.8370040000000001 0.8390000000000001 0.0 24.189244 0.100539 0.282605 0.271115 -0.15787 0.057629 11.277 0.0915 0.003089 -0.000598 0.0031219999999999 1 334.172282 -17.595461 -0.015116 0.6921106753719786 -0.9273580796826582 SNLS 0.8370040000000001
205 05D4fo 0.371508 0.373 0.0 22.438189 0.086225 -0.700921 0.088176 -0.051433 0.022657 8.381 0.3655 0.000337 0.0004269999999999 -0.000192 1 333.837135 -17.268076 0.0001899999999999 0.6973965125376999 -0.9200341867017324 SNLS 0.371508
206 05D4gw 0.806041 0.8079999999999999 0.0 24.46554 0.1051579999999999 0.028914 0.4620869999999999 0.037161 0.068619 8.984 0.114 0.010116 -0.001032 0.0038 1 333.697318 -17.531901 -0.012243 0.6889094329657026 -0.9196143666824558 SNLS 0.806041
207 05D4hn 0.8400049999999999 0.8420000000000001 0.0 24.190851 0.103903 1.229904 0.7736529999999999 0.069868 0.073415 8.467 0.157 0.0225889999999999 0.000286 0.0282019999999999 1 334.306516 -17.912704 -0.015404 0.6849034463483538 -0.9314863256724144 SNLS 0.8400049999999999
208 06D2bk 0.500728 0.499 0.0 23.276559 0.0891309999999999 0.470647 0.277475 0.0053219999999999 0.032227 8.617 0.0855 0.003618 0.000478 0.001062 1 149.678628 2.171984 0.001697 4.12799494680767 0.7285549760247609 SNLS 0.500728
209 06D2ca 0.5327649999999999 0.531 0.0 23.313086 0.08987 1.277665 0.353956 0.048672 0.032195 9.808 0.2895 0.004596 0.000547 0.001446 1 149.78982299999996 2.302517 0.001571 4.127001493344934 0.731453760338577 SNLS 0.5327649999999999
210 06D2cc 0.533766 0.532 0.0 23.454678 0.09473 -0.552437 0.326856 0.081612 0.050044 10.87 0.1085 0.00748 0.001152 0.004236 1 149.86203 2.451355 0.001563 4.12512298175092 0.7339803497308389 SNLS 0.533766
211 06D2cd 0.932229 0.93 0.0 24.775178 0.130385 0.2581219999999999 0.959484 0.023043 0.0934789999999999 7.907999999999999 0.4595 0.052919 -0.001771 0.033886 1 150.241504 2.534039 -0.024666 4.128686589282596 0.7402175498310424 SNLS 0.932229
